ItemGenre	DetailType	ParticularType	ÎåÐÐÊôÐÔ	µÈ¼¶	ÒøÁ½	¸£Ôµ	Í­Ç®	»ý·Ö	ÈÙÓþµã	ÊÇ·ñ×ö½»Ò×¼ÇÂ¼	ÉÌÆ·ÏÖ¼Û	´ÙÏú¿ªÊ¼Ê±¼ä	´ÙÏú½áÊøÈÕÆÚ	ÏúÊÛ¿ªÊ¼Ê±¼ä	ÏúÊÛ½áÊøÈÕÆÚ	µÀ¾ßÃû³Æ£¨±ØÐë·Å×îºó£¬³ÌÐò²»¶Á£©	ÍþÍû	ÉÌÆ·ÏÖ¼Û	´ÙÏú¿ªÊ¼Ê±¼ä	´ÙÏú½áÊøÈÕÆÚ	ÏúÊÛ¿ªÊ¼Ê±¼ä	ÏúÊÛ½áÊøÈÕÆÚ	±£ÖµÆÚ£¨·ÖÖÓ£¬ÏÖÊµÊ±¼ä£©	Ê¹ÓÃÆÚ£¨·ÖÖÓ£¬ÔÚÏßÊ±¼ä£©	ÏûºÄÀàÐÍ(0-Ò»´Î;1-ÎÞÏÞ´Î)	µÀ¾ßÃû³Æ£¨±ØÐë·Å×îºó£¬³ÌÐò²»¶Á£©
4	965	0	0	1		2000	10			1	2					B¨ng ThiÒm T¬										Ò×ÈÝÃæ¾ß-Ó¦Ð¥·ç
4	966	0	0	1		2000	10			1	2					Kª HuyÕt Th¹ch 										Ò×ÈÝÃæ¾ß-Ô¬ÄîÏ¦
4	967	0	0	1		2000	10			1	2					B¨ng th¹ch kÕt tinh										Ò×ÈÝÃæ¾ß-ñÒÌìÃõ
4	968	0	0	1		2000	10			1	2					M¶nh Thiªn th¹ch										Ò×ÈÝÃæ¾ß-ÕÅ×ÚÕý
4	969	0	0	1		2000	10			1	2					§iÒn Hoµng th¹ch										Ò×ÈÝÃæ¾ß-ÁøÇàÇà
4	979	0	0	1		2000	10			1	2					kim te										Ò×ÈÝÃæ¾ß-ÉÈ¿Í
6	1	2340	0	1			200			1						GiÊy gãi hoa										Ò×ÈÝÃæ¾ß-À¶ÒÁÒÁ
6	1	71	0	1			1			1						GiÊy gãi hoa										Ò×ÈÝÃæ¾ß-¹Å°Ø
6	1	1181	0	1			8			1						GiÊy gãi hoa										Ò×ÈÝÃæ¾ß-µÀÇåÕæÈË
6	1	2117	0	1			2			1						GiÊy gãi hoa										Ò×ÈÝÃæ¾ß-Ò®ÂÉ±ÙÀë
6	1	1390	0	1			100			1						GiÊy gãi hoa										Ò×ÈÝÃæ¾ß-ÍêÑÕÑ©ÒÂ
6	1	398	0	1			100			1						GiÊy gãi hoa										Ò×ÈÝÃæ¾ß-¶ËÄ¾î£
6	1	2745	0	1			2			1						GiÊy gãi hoa										Ò×ÈÝÃæ¾ß-ÖÓÁéÐã
4	1317	0	0	1	200000					1						Cóc Hoa Th¹ch										Ò×ÈÝÃæ¾ß-ºÎÁ¯Æ®
4	1318	0	0	1	200000					1						M· N·o										Ò×ÈÝÃæ¾ß-ÃÏ²×ÀË
4	1319	0	0	1	200000					1						B¨ng ThiÒm T¬										Ò×ÈÝÃæ¾ß-Íõ×ô
4	1320	0	0	1	200000					1						Kª HuyÕt Th¹ch 										ÎïÆ·²»´æÔÚ
4	1321	0	0	1	200000					1						B¨ng th¹ch kÕt tinh										ÎïÆ·²»´æÔÚ
4	1322	0	0	1	200000					1						M¶nh Thiªn th¹ch										ÎïÆ·²»´æÔÚ
4	1323	0	0	1	200000					1						§iÒn Hoµng th¹ch										ÎïÆ·²»´æÔÚ
4	1324	0	0	1	200000					1						kim te										ÎïÆ·²»´æÔÚ
4	1325	0	0	1	200000					1						Cóc Hoa Th¹ch										ÎïÆ·²»´æÔÚ
6	1	147	0	8			200			1						GiÊy gãi hoa										ÎïÆ·²»´æÔÚ
0	11	216	0	1			5									1										ÎïÆ·²»´æÔÚ
0	11	217	0	1			5									1										ÎïÆ·²»´æÔÚ
0	11	260	0	1			5									1										Ò×ÈÝÃæ¾ß-ÏÄ³Ï
0	11	261	0	1			5									1										Ò×ÈÝÃæ¾ß-ËÕ´ÊÜ°
0	11	262	0	1			5									1										Ò×ÈÝÃæ¾ß-ÌÆÌìÐÄ
0	11	238	0	1			5									1										Ò×ÈÝÃæ¾ß-³ÉÄêÀ×½£
0	11	239	0	1			5									1										Ò×ÈÝÃæ¾ß-³ÉÄêÐ¦Ëª
0	11	240	0	1			5									1										Ò×ÈÝÃæ¾ß-³ÉÄê»ðÈÐ
0	11	241	0	1			5									1										Ò×ÈÝÃæ¾ß-³ÉÄêº£ÌÄ
0	11	242	0	1			5									1										Ò×ÈÝÃæ¾ß-³ÉÄê½ð·æ
0	11	233	0	1			5									1										Ò×ÈÝÃæ¾ß-ÇàÄêÀ×½£
0	11	234	0	1			5									1										Ò×ÈÝÃæ¾ß-ÇàÄêÐ¦Ëª
0	11	235	0	1			5									1										Ò×ÈÝÃæ¾ß-ÇàÄê»ðÈÐ
0	11	236	0	1			5									1										Ò×ÈÝÃæ¾ß-ÇàÄêº£ÌÄ
0	11	237	0	1			5									1										Ò×ÈÝÃæ¾ß-ÇàÄê½ð·æ
0	11	223	0	1			6									1										Ò×ÈÝÃæ¾ß-ÉÙÄêÀ×½£
0	11	224	0	1			6									1										Ò×ÈÝÃæ¾ß-ÉÙÄêÐ¦Ëª
0	11	225	0	1			6									1										Ò×ÈÝÃæ¾ß-ÉÙÄê»ðÈÐ
0	11	226	0	1			6									1										Ò×ÈÝÃæ¾ß-ÉÙÄêº£ÌÄ
0	11	227	0	1			6									1										Ò×ÈÝÃæ¾ß-ÉÙÄê½ð·æ
0	11	384	0	1			4									1										Ò×ÈÝÃæ¾ß-µ¶Ë«·ï
0	11	385	0	1			4									1										Ò×ÈÝÃæ¾ß-Ä½ÈÝÑà
0	11	386	0	1			4									1										Ò×ÈÝÃæ¾ß-×ÏÏÀ
0	11	387	0	1			4									1										Ò×ÈÝÃæ¾ß-°×Ê¯µÀ³¤
0	11	388	0	1			4									1										Ò×ÈÝÃæ¾ß-¿ªÊ¯´óÊ¦
0	11	389	0	1			4									1										Ò×ÈÝÃæ¾ß-ÌÆÉñ
0	11	390	0	1			4									1										Ò×ÈÝÃæ¾ß-ÔÂÒ£Ò£
0	11	391	0	1			4									1										Ò×ÈÝÃæ¾ß-ÑàÕÔ
0	11	392	0	1			4									1										Ò×ÈÝÃæ¾ß-Áø·ÉÑÌ
0	11	199	0	1			2									1										Ò×ÈÝÃæ¾ß-Ê¥µ®ÀÏÈË(ºì)
0	11	200	0	1			3									1										Ò×ÈÝÃæ¾ß-Ê¥µ®ÌìÊ¹(ºì)
0	11	393	0	1			6									1										Ò×ÈÝÃæ¾ß-ÁúÊ®ÈýÒ¯
0	11	199	0	1			6									1										Ò×ÈÝÃæ¾ß-Ê¥µ®ÀÏÈË(ºì)
0	11	200	0	1			6									1										Ò×ÈÝÃæ¾ß-Ê¥µ®ÌìÊ¹(ºì)
0	11	201	0	1			6									1										½ÚÈÕÃæ¾ß-´óÍ·ÍÞÍÞ
0	11	202	0	1			6									1										½ÚÈÕÃæ¾ß-ÎèÄÏÊ¨×Ó
0	11	203	0	1			6									1										½ÚÈÕÃæ¾ß-Îè±±Ê¨×Ó
0	11	204	0	1			6									1										½ÚÈÕÃæ¾ß-ÎèÁúÖé
0	11	205	0	1			8									1										½ÚÈÕÃæ¾ß-ÎèÁúÍ·
0	11	206	0	1			8									1										½ÚÈÕÃæ¾ß-ÎèÁúÉí
0	11	207	0	1			8									1										½ÚÈÕÃæ¾ß-ÎèÁúÎ²
0	11	244	0	1			8									1										Ò×ÈÝÃæ¾ß-ÐÂÄêÏÀ¿Í
0	11	245	0	1			7									1										Ò×ÈÝÃæ¾ß-ÐÂÄêÏÀÅ®
0	11	248	0	1			7									1										Ò×ÈÝÃæ¾ß-Ê¥µ®¾«Áé(À¶)
0	11	249	0	1			7									1										Ò×ÈÝÃæ¾ß-Ê¥µ®¾«Áé(×Ï)
0	11	250	0	1			7									1										Ò×ÈÝÃæ¾ß-Ê¥µ®¾«Áé(ºì)
0	11	251	0	1			7									1										Ò×ÈÝÃæ¾ß-Ê¥µ®¾«Áé(»Æ)
0	11	252	0	1			7									1										Ò×ÈÝÃæ¾ß-Ê¥µ®ÀÏÈË(À¶)
0	11	253	0	1			7									1										Ò×ÈÝÃæ¾ß-Ê¥µ®ÀÏÈË(·Û)
0	11	254	0	1			7									1										Ò×ÈÝÃæ¾ß-Ê¥µ®ÀÏÈË(°×)
0	11	255	0	1			7									1										Ò×ÈÝÃæ¾ß-Ê¥µ®ÀÏÈË(»Æ)
0	11	256	0	1			7									1										Ò×ÈÝÃæ¾ß-Ê¥µ®ÌìÊ¹(À¶)
0	11	257	0	1			7									1										Ò×ÈÝÃæ¾ß-Ê¥µ®ÌìÊ¹(·Û)
0	11	258	0	1			7									1										Ò×ÈÝÃæ¾ß-Ê¥µ®ÌìÊ¹(°×)
0	11	259	0	1			9									1										Ò×ÈÝÃæ¾ß-Ê¥µ®ÌìÊ¹(»Æ)
6	1	1019	0	1						100						1										Õò°ïÖ®Ê¯
6	1	1019	0	2						200						1										Õò°ïÖ®Ê¯
6	1	1019	0	3						500						1										Õò°ïÖ®Ê¯
6	1	1019	0	4						1000						1										Õò°ïÖ®Ê¯
6	1	1019	0	5						2000						1										Õò°ïÖ®Ê¯
6	1	1019	0	6						5000						1										Õò°ïÖ®Ê¯
6	1	1019	0	7						10000						1										Õò°ïÖ®Ê¯
6	1	1019	0	8						20000						1										Õò°ïÖ®Ê¯
6	1	1019	0	9						40000						1										Õò°ïÖ®Ê¯
6	1	1019	0	10						70000						1										Õò°ïÖ®Ê¯
6	1	1633	0	1			1									1					20071208	20080113				ÎåÉ«±ù¾§
4	1317	1	0	1	100000											1										ÔÉÊ¯ËéÆ¬
4	1318	1	0	1	100000											1										ÔÉÊ¯ËéÆ¬
4	1319	1	0	1	100000											1										ÔÉÊ¯ËéÆ¬
4	1320	1	0	1	100000											1										ÔÉÊ¯ËéÆ¬
4	1321	1	0	1	100000											1										ÔÉÊ¯ËéÆ¬
4	1322	1	0	1	100000											1										ÔÉÊ¯ËéÆ¬
4	1323	1	0	1	100000											1										ÔÉÊ¯ËéÆ¬
4	1324	1	0	1	100000											1										ÔÉÊ¯ËéÆ¬
4	1325	1	0	1	100000											1										ÔÉÊ¯ËéÆ¬
6	1	147	0	8			50									1										Ðþ¾§¿óÊ¯
6	1	1651	0	1			30									1										½õºÐVN
6	1	1665	0	1			4									1										ÌúÂÞººÀñ°ü
6	1	1660	0	1			1									1					20080202	20080302				ÕôÄê¸âÅä·½
6	1	1091	0	1	5000000		5									1										Ìì»úÁî
6	1	1673	0	1			20									1										ÆßÐÇ²Ý
6	1	1674	0	1			40									1										°ÙÄêÆßÐÇ²Ý
6	1	1675	0	1			60									1										Ç§ÄêÆßÐÇ²Ý
6	1	1760	0	1			1									1					20080611	20080713				´óÏ²Àñ°ü
6	1	1138	0	1			10									1										¾Õ»¨Ê¯ÀñºÐ
6	1	1137	0	1			10									1										±ùÊ¯½á¾§ÀñºÐ
6	1	1140	0	1			5									1										±ùó¸Ë¿ÀñºÐ
6	1	1141	0	1			2									1										¼¦ÑªÊ¯ÀñºÐ
6	1	1142	0	1			5									1										Âêè§ÀñºÐ
6	1	1139	0	1			10									1										ÔÉÌúËéÆ¬ÀñºÐ
6	1	1143	0	1			2									1										Ìï»ÆÊ¯ÀñºÐ
6	1	1763	0	1	5000											0										»ðÊ¯
6	1	1768	0	1				1800								0										»ðÖù
6	1	1769	0	1				1800								0										±ùÖù
6	1	1770	0	1				1800								0										¶¾Öù
6	1	1771	0	1				1800								0										À×Öù
6	1	1772	0	1				1800								0										½ðÖù
6	1	1800	0	1			1									1					20080905	20081005				ÉÍÔÂÀ¯Öò
4	979	1	0	1	20000000		20									1										½ðÏ¬
6	1	1835	0	1		1										1										¸£Ôµ¾§Ê¯
6	1	1833	0	1			1									1					20090116	20090117	20090216			½õÄÒÊÂ¼þ
6	1	1840	0	1			15									1					20081205	20090104	20090111			´ó±ù¾§
6	1	1891	0	1			1									1					20090116	20090215	20090216			Áù±¦Öé
4	489	1	0	1	200000											0										·çÁê¶ÉÁîÅÆ
6	1	1473	0	1			68									1		58								À×Ôóæm
6	1	1740	0	1			300									1		180								»ìãç¶¦
6	1	1746	0	1			200									1		100								·ïÃùé³
6	1	1987	0	1			15									1					20090322	20090419	20090420			±±¶·Ñ±ÂíÊõ
6	1	1988	0	1			5									1					20090322	20090419	20090420			Ìì¾§Ê¯
6	1	1308	0	1			6				40					1										²¹ÌìÊ¯ËéÆ¬£¨Ð¡£©
6	1	1309	0	1			30				200					1										²¹ÌìÊ¯ËéÆ¬£¨ÖÐ£©
6	1	1390	0	1			50									1										¡¶¼ÞÒÂÉñ¹¦-»ù´¡Æª¡·
6	1	2007	0	1			1									1					20090428	20090531				ÏÊÆÏÌÑ
6	1	2066	0	1			1									1					20090619	20090719	20090720			»ÆÆì
6	1	1670	0	1			300									1										ÃÅÅÉÐÅÎï
6	1	1671	0	1			300									1										ÑîçøµÄÐÅÎï
0	11	447	0	1			4	20000								1										Ò×ÈÝÃæ¾ß-ÔªË§
6	1	2115	0	1			2									1										º£ÁúÖé
6	1	2117	0	1			2									1										ÁúÑªÍè
6	1	2131	0	1			1									1					20090925	20091102	20091101			Ê§´«ÃØ·¨
6	1	2158	0	1			1									1					20070925	20070925	7			Íò±¦Ïä
6	1	2176	0	1			1									1					20091113	20091130	20091207			À¶É«Ë®Ä«
6	1	2183	0	1			6									1										ÌìÐÇ°×¾ÔÍè
6	1	2207	0	1	1000000					1											20091211	20100124	20100125			Ê¥µ®ÖÖ×Ó
6	1	2208	0	1			2									1					20091211	20100124	20100125			»¬Ñ©°å
6	1	2196	0	1			1									1					20091216	20100124	20100125			ÐÄÔ¸ÐÇÐÇ
6	1	2401	0	1										3	4	1		3	20120220	20151014			7			ÑªÕ½ÁîÆìÀñºÐ
6	1	2213	0	1										13	40	1							7			¿ª¹âÕæ¾­
6	1	2214	0	1										13	80	1							7			±Ù¹ÈÕæ¾­
6	1	2215	0	1										13	120	1							7			ÈÚºÏÕæ¾­
6	1	2216	0	1										13	160	1							7			ÐÄ¶¯Õæ¾­
6	1	2220	0	1										13	200	1							7			½ðµ¤±¦Ïä
6	1	2126	0	1										13	330	1							7			Ò»¼ÍÇ¬À¤·û
6	1	2219	0	1										13	360	1							7			Ç¬À¤Ë«¾øÅå
6	1	2224	0	1										3	1	1					20100204	20100328	20100329			°ËØÔ·û
6	1	2230	0	1										3	1	1					20100204	20100314	20100315			Ò¬×Ó
6	1	2223	0	1										3	1	1					20100204	20100321	20100322			²ÆÂ»ºì°ü
6	1	2255	0	1										1	600000	1							7			°×¹ÇÁî
6	1	2256	0	1										3	1	1							7			ÌìÁúÁî
6	1	2265	0	1										3	80	1										ÍòÄêÎåÌ«»¨
6	1	2266	0	1										3	1	1							7			°ÙÄêÕäÂ¶
6	1	2292	0	1										3	1	1					20100426	20100606	20100607			º¬½ðºÐ
6	1	2303	0	1										3	1	1					20100426	20100530	20100531			¼«Æ·²¼¾í
6	1	2359	0	1										3	1	1					20100610	20100627	20100628			°×½ðÇòÌ¥
6	1	2355	0	1										15	100	1										ÐþÌì½õÄÒ
6	1	2311	0	1										3	1	1										Óñ¹Þ
6	1	2317	0	1										15	100	1										ÊÔÁ¶Ìù
6	1	2398	0	1										3	3	1										ËÄº£åÐÒ£µ¤ÀñºÐ
6	1	2399	0	1										3	4	1										ÎåÖÞÁè¿Õµ¤ÀñºÐ
6	1	2400	0	1										3	5	1										¾ÅÌìÔÆÓÎµ¤ÀñºÐ
6	1	2402	0	1										3	1	1							7			¸»¹ó½õºÐ
6	1	2409	0	1										3	1	1					20100709	20100815	20100816			ÌìÊéËéÆ¬
6	1	2369	0	1										15	1500	1										Çà¾ÔÁî
6	1	2353	0	1										15	4000	1										ÔÆÂ¹Áî
6	1	2352	0	1										15	13000	1										²ÔÀÇÁî
6	1	2351	0	1										15	46000	1										ÐþÔ³Áî
6	1	2350	0	1										15	70000	1										×ÏòþÁî
6	1	2312	0	1										3	3	1		2	20111124	20151124						»ìÔªÁéÂ¶
6	1	2380	0	1										3	1	1					20100816	20100830	20100831			ÆßÉ«Àñ»¨¿¨
6	1	2429	0	1										3	10	1					20100816	20100830	20100831			ÆÕÌìÍ¬ÇìÀñ»¨¿¨
6	1	2267	0	1										3	2	1							7			Ç§ÄêÕäÂ¶
6	1	2268	0	1										3	3	1							7			ÍòÄêÕäÂ¶
6	1	1448	0	1										3	1	1							7			Ä®±±´«ËÍ¾í
6	1	2501	0	1										3	1	1					20100920	20101010	20101011			Ê²½õ±ý
6	1	2424	0	1	0		50									1										90¼¶´ó³ËÃØ¼®
6	1	2425	0	1	0		50									1										120¼¶´ó³ËÃØ¼®
6	1	2390	0	1										3	5	1		2	20110426	20150422						°×Óñ
6	1	2391	0	1										3	10	1		5	20110426	20150422						×ÏÓñ
6	1	1266	0	1	30000000		100									1										ÉñÐÐ·û
6	1	2525	0	1										3	1	1										Î÷É½ÓìÁîÅÆÀñ°üvn
6	1	2392	0	1										3	5	1										Ð¡°ãÈôÐÄ¾­
6	1	2393	0	1										3	8	1										´ó°ãÈôÐÄ¾­
6	1	2339	0	1										3	1	1										É±ÊÖïµÀñºÐ
6	1	2514	0	1										3	2	1										É½ºÓÉçð¢Í¼²ÐÆ¬£¨1000ÕÅ£©vn
6	1	2515	0	1										3	1	1										³¤ÃüÍèÀñ°üvn
6	1	2516	0	1										3	1	1										¼ÓÅÜÍèÀñ°üvn
6	1	2517	0	1										3	1	1										´óÁ¦ÍèÀñ°üvn
6	1	2518	0	1										3	1	1										¸ßÉÁÍèÀñ°üvn
6	1	2519	0	1										3	1	1										¸ßÖÐÍèÀñ°üvn
6	1	2520	0	1										3	1	1										·ÉËÙÍèÀñ°üvn
6	1	2521	0	1										3	1	1										±ù·ÀÍèÀñ°üvn
6	1	2522	0	1										3	1	1										À×·ÀÍèÀñ°üvn
6	1	2523	0	1										3	1	1										»ð·ÀÍèÀñ°üvn
6	1	2524	0	1										3	1	1										¶¾·ÀÍèÀñ°üvn
0	11	165	0	1										3	1	1							7			Ò×ÈÝÃæ¾ß-ÑÇÖÞÏó
0	11	166	0	1										3	1	1							7			Ò×ÈÝÃæ¾ß-»ÆºÓÏó
0	11	176	0	1										3	1	1							7			Ò×ÈÝÃæ¾ß-½ðµñ
0	11	177	0	1										3	1	1							7			Ò×ÈÝÃæ¾ß-²ÔÓ¥
0	11	178	0	1										3	1	1							7			Ò×ÈÝÃæ¾ß-ÍºðÕ
0	11	194	0	1										3	1	1							7			Ò×ÈÝÃæ¾ß-Ã·»¨Â¹
0	11	195	0	1										3	1	1							7			Ò×ÈÝÃæ¾ß-°×Öí
0	11	223	0	1										3	1	1							7			Ò×ÈÝÃæ¾ß-ÉÙÄêÀ×½£
0	11	224	0	1										3	1	1							7			Ò×ÈÝÃæ¾ß-ÉÙÄêÐ¦Ëª
0	11	225	0	1										3	1	1							7			Ò×ÈÝÃæ¾ß-ÉÙÄê»ðÈÐ
0	11	226	0	1										3	1	1							7			Ò×ÈÝÃæ¾ß-ÉÙÄêº£ÌÄ
0	11	227	0	1										3	1	1							7			Ò×ÈÝÃæ¾ß-ÉÙÄê½ð·æ
0	11	233	0	1										3	1	1							7			Ò×ÈÝÃæ¾ß-ÇàÄêÀ×½£
0	11	234	0	1										3	1	1							7			Ò×ÈÝÃæ¾ß-ÇàÄêÐ¦Ëª
0	11	235	0	1										3	1	1							7			Ò×ÈÝÃæ¾ß-ÇàÄê»ðÈÐ
0	11	236	0	1										3	1	1							7			Ò×ÈÝÃæ¾ß-ÇàÄêº£ÌÄ
0	11	237	0	1										3	1	1							7			Ò×ÈÝÃæ¾ß-ÇàÄê½ð·æ
0	11	246	0	1										3	1	1							7			Ò×ÈÝÃæ¾ß-Ñ©ÍÃ
0	11	384	0	1										3	1	1							7			Ò×ÈÝÃæ¾ß-µ¶Ë«·ï
0	11	385	0	1										3	1	1							7			Ò×ÈÝÃæ¾ß-Ä½ÈÝÑà
0	11	386	0	1										3	1	1							7			Ò×ÈÝÃæ¾ß-×ÏÏÀ
0	11	389	0	1										3	1	1							7			Ò×ÈÝÃæ¾ß-ÌÆÉñ
0	11	390	0	1										3	1	1							7			Ò×ÈÝÃæ¾ß-ÔÂÒ£Ò£
0	11	391	0	1										3	1	1							7			Ò×ÈÝÃæ¾ß-ÑàÕÔ
0	11	392	0	1										3	1	1							7			Ò×ÈÝÃæ¾ß-Áø·ÉÑÌ
0	11	393	0	1										3	1	1							7			Ò×ÈÝÃæ¾ß-ÁúÊ®ÈýÒ¯
0	11	477	0	1										3	1	1							7			Ò×ÈÝÃæ¾ß-°×³Ç¿¤Ö÷
0	11	478	0	1										3	1	1							7			Ò×ÈÝÃæ¾ß-À¼Áê¹«×Ó
0	11	420	0	1										3	1	1							7			Ò×ÈÝÃæ¾ß-¶«×Ó
0	11	430	0	1										3	1	1							7			Ò×ÈÝÃæ¾ß-ÕÕÈÕÃá
0	11	431	0	1										3	1	1							7			Ò×ÈÝÃæ¾ß-ÌÆê»
0	11	432	0	1										3	1	1							7			Ò×ÈÝÃæ¾ß-ÃîÒ»
0	11	433	0	1										3	1	1							7			Ò×ÈÝÃæ¾ß-À÷ÕÛÃ·
0	11	434	0	1										3	1	1							7			Ò×ÈÝÃæ¾ß-¶ËÄ¾Àë
0	11	437	0	1										3	1	1							7			Ò×ÈÝÃæ¾ß-ÁèÏö×Ó
0	11	445	0	1										3	1	1							7			Ò×ÈÝÃæ¾ß-´ºÅ£
0	11	448	0	1										3	1	1							7			Ò×ÈÝÃæ¾ß-æÏ¶ð
6	1	2527	0	1										3	3	1		1	20111124	20151124						»ØÌìÔÙÔìÀñ°üvn
6	1	1604	0	1										11	1000	1										Ó¢ÐÛÌû
6	1	1617	0	1			2									1							7			Ñ×µÛÁî
6	1	2575	0	1			1									1					20101118	20101208	20101209			²ÊÏß
6	1	2576	0	1			5									1					20101118	20101208	20101209			ÖÐÒ©
6	1	2580	0	1			1									1					20101118	20101208	20101209			¶Å¿µ¾ÆÀñ°ü
6	1	2608	0	1			2									1					20101221	20110110	20110111			Ôªµ°½ð´¸
6	1	2699	0	1										15	20	1					20110213	20110223	20110224			ÇéÈËÊ÷×Ñ
6	1	2703	0	1										15	10	1					20110213	20110223	20110224			Çí½¬ÓñÒº
6	1	2744	0	1										15	20	1							7			ÈçÒâÔ¿³×
6	1	2745	0	1			1									1							7			Ë®ÔôÁîÅÆ
6	1	2738	0	1			2									1					20110328	20110404	7			ÁúÒûÊ¥Ë®
6	1	2813	0	1			1									1							7			Ç§±¦¿âÁî
6	1	2806	0	1			1									1							7			ÎåÐÐ·û
6	1	2824	0	1			1									1					20110428	20110529	20110530			Õ½Ê¤»¨»·
16	3210	0	0	6			30									1		24	20120220	20150220			7			ÎåÐÐÓ¡£¨Ç¿»¯£©
16	3220	0	0	6			30									1		24	20120220	20150220			7			ÎåÐÐÓ¡£¨Èõ»¯£©
6	1	2839												15	300	1										ÍõÌú½³Áî·û
16	3465	0	0	0										15	250	1							7			¾øÊÀÅû·ç
16	3466	0	0	0										15	500	1							7			ÆÆ¾üÅû·ç£¨Ë²ÒÆ£©
16	3467	0	0	0										15	750	1							7			°ÁÑ©Åû·ç£¨Ë²ÒÆ£©
16	3468	0	0	0										15	2000	1							7			°ÁÑ©Åû·ç£¨¸ñµ²£©
16	3469	0	0	0										15	2000	1							7			¾ªÀ×Åû·ç£¨Ë²ÒÆ£©
16	3470	0	0	0										15	3000	1							7			¾ªÀ×Åû·ç£¨¸ñµ²£©
16	3471	0	0	0										15	3000	1							7			¾ªÀ×Åû·ç£¨ÖØ»÷£©
16	3472	0	0	0										15	3000	1							7			Óù·çÅû·ç£¨Ë²ÒÆ£©
16	3473	0	0	0										15	5000	1							7			Óù·çÅû·ç£¨¸ñµ²£©
16	3474	0	0	0										15	5000	1							7			Óù·çÅû·ç£¨ÖØ»÷£©
16	3475	0	0	0										15	5000	1							7			ÊÉ¹âÅû·ç
6	1	2857	0	1			1									1					20110606	20110629	20110630			ÉúÈÕÀ¯Öò
6	1	2858	0	1			1									1					20110606	20110629	20110630			Ë®¹ûÀº
6	1	2866	0	1										15	50	1					20110606	20110629	20110630			°×ÍÃµÄÊ³Îï
6	1	3199	0	1										15	30	1							7			ÂÌË®µ¾
6	1	3199	0	1										15	100	1							7			ÂÌË®µ¾
6	1	2721	0	1										15	100000	1										×ÏòþÉÏ½äÍ¼Æ×
6	1	2722	0	1										15	100000	1										×ÏòþÏÂ½äÍ¼Æ×
6	1	2723	0	1										15	100000	1										×ÏòþÎäÆ÷Í¼Æ×
6	1	1642	0	1			1									1					20110523	20110605	7			Ê÷Ãç
6	1	3199	0	1			20									1		10	20120426	20150422						ÂÌË®µ¾
6	1	18	0	1										15	50	1										ÐÄÐÄÏàÓ³·û
6	1	2951	0	1			2									1		1	20111124	20151124			7			Ò×ÈÝÃØÊõ
6	1	3199	0	1			1									1										ÂÌË®µ¾
6	1	3199	0	1			1									1										ÂÌË®µ¾
6	1	2954	0	1			5									1										ÁúÑªÀñºÐ
6	1	2955	0	1			5									1										´ó°×¾ÔÍèÀñ°ü
6	1	2956	0	1			10									1										ÌØÊâ°×¾ÔÍèÀñ°ü
6	1	2957	0	1			13									1		7	20111124	20151124						»ìÔªÁéÂ¶(ÖÐ)
6	1	2958	0	1			24									1		13	20111124	20151124						»ìÔªÁéÂ¶(´ó)
6	1	2959	0	1			2									1										ÉÙÁÖÃØ¼®
6	1	2960	0	1			2									1										ÌìÍõÃØ¼®
6	1	2961	0	1			2									1										ÌÆÃÅÃØ¼®
6	1	2962	0	1			2									1										Îå¶¾ÃØ¼®
6	1	2963	0	1			2									1										¶ëÃ¼ÃØ¼®
6	1	2964	0	1			2									1										´äÑÌÃØ¼®
6	1	2965	0	1			2									1										Ø¤°ïÃØ¼®
6	1	2966	0	1			2									1										ÌìÈÌÃØ¼®
6	1	2967	0	1			2									1										Îäµ±ÃØ¼®
6	1	2968	0	1			2									1										À¥ÂØÃØ¼®
0	11	494	0	1			1									1		1	20111124	20151124			7			·öÉ£ÃæÕÖ
0	11	495	0	1			1									1		1	20111124	20151124			7			ÏÀ¿ÍÃæ
6	1	2657	0	1			1									1										¸´Éú·û
6	1	2974	0	1			50									1							7			¡¶±±¶·³¤ÉúÊõ¡ª¡ª´ó³ËÐÄ·¨¡·
6	1	2975	0	1			12									1										ËÙÐ§150¼¶¼¼ÄÜ°×¾ÔÍè
6	1	2977	0	1			1									1					20110901	20110930	20111001			ºìÉ«²¼´ø
6	1	2978	0	1			1									1					20110901	20110930	20111001			ÔÂÓ°ÁúµÆ
6	1	3199	0	1										15	20	1							7			ÂÌË®µ¾
6	1	3199	0	1										15	10	1							7			ÂÌË®µ¾
6	1	3199	0	1										15	10	1							7			ÂÌË®µ¾
6	1	3199	0	1										15	15	1							7			ÂÌË®µ¾
6	1	3199	0	1			1									1					20110624	20110706	20110707			ÂÌË®µ¾
6	1	3199	0	1			1									1					20110715	20110814	20110815			ÂÌË®µ¾
6	1	3199	0	1										15	70	1							7			ÂÌË®µ¾
6	1	3199	0	1			10									1					20110725	20110824	20110825			ÂÌË®µ¾
6	1	3199	0	1			100									1		60	20120426	20120506			7			ÂÌË®µ¾
6	1	3199	0	1			60									1							7			ÂÌË®µ¾
6	1	3199	0	1			1									1					20110818	20110831	20110901			ÂÌË®µ¾
6	1	2998	0	1			1									1					20111001	20111031	20111101			Ë¿³ñ
6	1	3005	0	1			35									1		28	20120426	20120506						½ðÎÚÖØÖýÓñ
6	1	3036	0	1			1									1										Òø¶§
6	1	3037	0	1			10									1										½ð¶§
